#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
PRW44240.1	3075.A0A087SPF8	3.76e-170	490.0	KOG0394@1|root,KOG0394@2759|Eukaryota,37IUZ@33090|Viridiplantae,34GVU@3041|Chlorophyta	3041|Chlorophyta	U	Rab subfamily of small GTPases	-	-	-	ko:K07897	ko04137,ko04138,ko04140,ko04144,ko04145,ko05132,ko05146,ko05152,map04137,map04138,map04140,map04144,map04145,map05132,map05146,map05152	-	-	-	ko00000,ko00001,ko04031,ko04131,ko04147	-	-	-	Ras
PRW44242.1	554065.XP_005847326.1	7.63e-175	513.0	COG1796@1|root,KOG2534@2759|Eukaryota,37X97@33090|Viridiplantae,34IGS@3041|Chlorophyta	3041|Chlorophyta	L	DNA polymerase beta thumb	-	-	2.7.7.7	ko:K03513	ko03450,map03450	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	DNA_pol_B_thumb,DNA_pol_lambd_f
PRW44245.1	554065.XP_005847304.1	2.97e-194	555.0	KOG0686@1|root,KOG0686@2759|Eukaryota,37JPY@33090|Viridiplantae,34J35@3041|Chlorophyta	3041|Chlorophyta	OT	26S proteasome subunit RPN7	-	-	-	ko:K12175	-	-	-	-	ko00000,ko04121	-	-	-	PCI,RPN7
PRW44247.1	3067.XP_002955280.1	4.19e-72	228.0	COG0321@1|root,KOG0325@2759|Eukaryota,37I4U@33090|Viridiplantae,34M2F@3041|Chlorophyta	3041|Chlorophyta	CH	Biotin/lipoate A/B protein ligase family	-	-	2.3.1.181	ko:K03801	ko00785,ko01100,map00785,map01100	-	R07766,R07769	RC00039,RC00992,RC02867	ko00000,ko00001,ko01000	-	-	-	BPL_LplA_LipB
PRW44248.1	248742.XP_005647612.1	2.72e-137	410.0	KOG1987@1|root,KOG1987@2759|Eukaryota,37HKI@33090|Viridiplantae,34HIE@3041|Chlorophyta	3041|Chlorophyta	D	Broad-Complex, Tramtrack and Bric a brac	-	-	-	ko:K10523	ko04340,ko04341,map04340,map04341	M00384	-	-	ko00000,ko00001,ko00002,ko04121	-	-	-	BTB
PRW44250.1	554065.XP_005847495.1	1.16e-224	665.0	COG0123@1|root,KOG1342@2759|Eukaryota,37MT0@33090|Viridiplantae,34JQJ@3041|Chlorophyta	3041|Chlorophyta	B	histone deacetylase	-	-	3.5.1.98	ko:K06067	ko04110,ko04213,ko04330,ko04919,ko05016,ko05034,ko05165,ko05169,ko05200,ko05202,ko05203,ko05220,map04110,map04213,map04330,map04919,map05016,map05034,map05165,map05169,map05200,map05202,map05203,map05220	-	-	-	ko00000,ko00001,ko01000,ko03036	-	-	-	Hist_deacetyl
PRW44253.1	248742.XP_005647657.1	2.27e-226	677.0	COG0169@1|root,KOG0692@2759|Eukaryota,37S9P@33090|Viridiplantae,34H3R@3041|Chlorophyta	3041|Chlorophyta	E	Belongs to the EPSP synthase family	-	-	2.5.1.19	ko:K00800	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00022	R03460	RC00350	ko00000,ko00001,ko00002,ko01000	-	-	-	EPSP_synthase
PRW44254.1	248742.XP_005647657.1	1.02e-229	686.0	COG0169@1|root,KOG0692@2759|Eukaryota,37S9P@33090|Viridiplantae,34H3R@3041|Chlorophyta	3041|Chlorophyta	E	Belongs to the EPSP synthase family	-	-	2.5.1.19	ko:K00800	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00022	R03460	RC00350	ko00000,ko00001,ko00002,ko01000	-	-	-	EPSP_synthase
PRW44255.1	248742.XP_005647657.1	8.75e-225	673.0	COG0169@1|root,KOG0692@2759|Eukaryota,37S9P@33090|Viridiplantae,34H3R@3041|Chlorophyta	3041|Chlorophyta	E	Belongs to the EPSP synthase family	-	-	2.5.1.19	ko:K00800	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00022	R03460	RC00350	ko00000,ko00001,ko00002,ko01000	-	-	-	EPSP_synthase
PRW44258.1	554065.XP_005847517.1	1.35e-202	583.0	KOG2502@1|root,KOG2502@2759|Eukaryota,380KC@33090|Viridiplantae,34MB3@3041|Chlorophyta	3041|Chlorophyta	S	Belongs to the TUB family	-	-	-	-	-	-	-	-	-	-	-	-	Tub
PRW44261.1	554065.XP_005847385.1	7.66e-28	116.0	KOG2863@1|root,KOG2863@2759|Eukaryota,37N9T@33090|Viridiplantae,34HSQ@3041|Chlorophyta	3041|Chlorophyta	A	Lariat debranching enzyme, C-terminal domain	-	-	-	ko:K18328	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	DBR1,Metallophos
PRW44262.1	554065.XP_005847335.1	0.0	1018.0	2CMXB@1|root,2QSI5@2759|Eukaryota,37ICG@33090|Viridiplantae,34M6Y@3041|Chlorophyta	3041|Chlorophyta	S	Nuclear pore complex protein	-	-	-	ko:K14317	ko03013,ko05169,map03013,map05169	M00427	-	-	ko00000,ko00001,ko00002,ko03019	1.I.1	-	-	-
PRW44264.1	554065.XP_005847257.1	3.32e-93	278.0	28NVC@1|root,2S1FT@2759|Eukaryota,37VDS@33090|Viridiplantae,34HU7@3041|Chlorophyta	3041|Chlorophyta	S	Protein of unknown function (DUF3172)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3172
PRW44265.1	554065.XP_005850238.1	1.03e-144	434.0	2CMQJ@1|root,2QRF6@2759|Eukaryota,37PRS@33090|Viridiplantae,34KQ2@3041|Chlorophyta	3041|Chlorophyta	G	Endoglucanase	-	-	3.2.1.4	ko:K01179	ko00500,ko01100,map00500,map01100	-	R06200,R11307,R11308	-	ko00000,ko00001,ko01000	-	GH5,GH9	-	Glyco_hydro_9
PRW44267.1	554065.XP_005847366.1	0.0	1524.0	COG1181@1|root,2QS9K@2759|Eukaryota,37KIW@33090|Viridiplantae,34MDC@3041|Chlorophyta	3041|Chlorophyta	M	D-alanine-D-alanine ligase	-	-	-	-	-	-	-	-	-	-	-	-	Dala_Dala_lig_N,SAP
PRW44268.1	248742.XP_005647567.1	4.03e-167	515.0	COG0136@1|root,KOG4777@2759|Eukaryota,37QRJ@33090|Viridiplantae,34GQT@3041|Chlorophyta	3041|Chlorophyta	E	Semialdehyde dehydrogenase, NAD binding domain	-	-	1.2.1.11	ko:K00133	ko00260,ko00261,ko00270,ko00300,ko01100,ko01110,ko01120,ko01130,ko01210,ko01230,map00260,map00261,map00270,map00300,map01100,map01110,map01120,map01130,map01210,map01230	M00016,M00017,M00018,M00033,M00525,M00526,M00527	R02291	RC00684	ko00000,ko00001,ko00002,ko01000	-	-	-	Semialdhyde_dh,Semialdhyde_dhC
PRW44269.1	554065.XP_005847466.1	9.53e-33	115.0	KOG1589@1|root,KOG1589@2759|Eukaryota,37UZX@33090|Viridiplantae,34IB0@3041|Chlorophyta	3041|Chlorophyta	C	Mediates the uptake of pyruvate into mitochondria	-	-	-	ko:K22139	-	-	-	-	ko00000,ko02000,ko03029	2.A.105.1	-	-	MPC
PRW44270.1	554065.XP_005847529.1	5.66e-135	397.0	2CNG9@1|root,2QW3V@2759|Eukaryota,37PN7@33090|Viridiplantae,34HZK@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
PRW44271.1	554065.XP_005847494.1	4.4e-142	458.0	COG1597@1|root,KOG1116@2759|Eukaryota,37RSD@33090|Viridiplantae,34IPC@3041|Chlorophyta	3041|Chlorophyta	IT	Diacylglycerol kinase catalytic domain (presumed). Diacylglycerol (DAG) is a second messenger that acts as a protein kinase C activator. The catalytic domain is assumed from the finding of bacterial homologues	-	-	2.7.1.91	ko:K04718	ko00600,ko01100,ko04020,ko04071,ko04072,ko04370,ko04371,ko04666,ko05152,map00600,map01100,map04020,map04071,map04072,map04370,map04371,map04666,map05152	M00100	R01926,R02976	RC00002,RC00017	ko00000,ko00001,ko00002,ko01000	-	-	iRC1080.CRv4_Au5_s12_g3675_t1	DAGK_cat
PRW44276.1	554065.XP_005847458.1	1.62e-124	384.0	28JNB@1|root,2QS1G@2759|Eukaryota,37R2Z@33090|Viridiplantae,34I8Q@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
PRW44279.1	554065.XP_005847389.1	4.67e-137	405.0	28NWI@1|root,2QVGR@2759|Eukaryota,37N7Z@33090|Viridiplantae,34HZM@3041|Chlorophyta	3041|Chlorophyta	S	photosystem II	PSBY	-	-	ko:K02723	ko00195,ko01100,map00195,map01100	-	-	-	ko00000,ko00001,ko00194	-	-	-	PsbY
PRW44280.1	554065.XP_005847278.1	1e-76	243.0	28KDC@1|root,2QSU6@2759|Eukaryota,37NFR@33090|Viridiplantae,34MKX@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
PRW44281.1	554065.XP_005847272.1	5.53e-151	438.0	COG0539@1|root,2QU9J@2759|Eukaryota,37NV8@33090|Viridiplantae,34INQ@3041|Chlorophyta	3041|Chlorophyta	J	Ribosomal protein S1-like RNA-binding domain	-	-	-	-	-	-	-	-	-	-	-	-	DUF2103,S1
PRW44283.1	554065.XP_005847336.1	0.0	1053.0	COG0270@1|root,2QW29@2759|Eukaryota,37K1J@33090|Viridiplantae,34P5X@3041|Chlorophyta	3041|Chlorophyta	H	Belongs to the class I-like SAM-binding methyltransferase superfamily. C5-methyltransferase family	-	-	2.1.1.37	ko:K00558	ko00270,ko01100,ko05206,map00270,map01100,map05206	M00035	R04858	RC00003,RC00332	ko00000,ko00001,ko00002,ko01000,ko02048,ko03032,ko03036	-	-	-	DNA_methylase
PRW44284.1	554065.XP_005847336.1	0.0	1064.0	COG0270@1|root,2QW29@2759|Eukaryota,37K1J@33090|Viridiplantae,34P5X@3041|Chlorophyta	3041|Chlorophyta	H	Belongs to the class I-like SAM-binding methyltransferase superfamily. C5-methyltransferase family	-	-	2.1.1.37	ko:K00558	ko00270,ko01100,ko05206,map00270,map01100,map05206	M00035	R04858	RC00003,RC00332	ko00000,ko00001,ko00002,ko01000,ko02048,ko03032,ko03036	-	-	-	DNA_methylase
PRW44286.1	554065.XP_005847305.1	4.04e-94	277.0	COG0346@1|root,KOG2944@2759|Eukaryota,37RYG@33090|Viridiplantae,34JVK@3041|Chlorophyta	3041|Chlorophyta	G	Catalyzes the conversion of hemimercaptal, formed from methylglyoxal and glutathione, to S-lactoylglutathione	-	-	4.4.1.5	ko:K01759	ko00620,map00620	-	R02530	RC00004,RC00740	ko00000,ko00001,ko01000	-	-	-	Glyoxalase
PRW44287.1	554065.XP_005847439.1	1.47e-116	362.0	KOG1415@1|root,KOG1415@2759|Eukaryota,37PVP@33090|Viridiplantae,34HS9@3041|Chlorophyta	3041|Chlorophyta	O	ubiquitin carboxyl-terminal hydrolase	-	-	3.4.19.12	ko:K05609	-	-	-	-	ko00000,ko01000,ko01002,ko04121	-	-	-	Peptidase_C12
PRW44288.1	554065.XP_005847265.1	4.86e-191	542.0	KOG1470@1|root,KOG1470@2759|Eukaryota,37VVI@33090|Viridiplantae,34I2X@3041|Chlorophyta	3041|Chlorophyta	I	CRAL/TRIO domain	-	-	-	-	-	-	-	-	-	-	-	-	CRAL_TRIO,CRAL_TRIO_N
PRW44290.1	554065.XP_005847333.1	8.23e-246	717.0	COG1233@1|root,KOG4254@2759|Eukaryota,37N1G@33090|Viridiplantae,34H66@3041|Chlorophyta	3041|Chlorophyta	H	Flavin containing amine oxidoreductase	-	-	-	-	-	-	-	-	-	-	-	-	Amino_oxidase,NAD_binding_8
PRW44291.1	554065.XP_005847333.1	6.33e-289	810.0	COG1233@1|root,KOG4254@2759|Eukaryota,37N1G@33090|Viridiplantae,34H66@3041|Chlorophyta	3041|Chlorophyta	H	Flavin containing amine oxidoreductase	-	-	-	-	-	-	-	-	-	-	-	-	Amino_oxidase,NAD_binding_8
PRW44292.1	554065.XP_005847503.1	0.0	1134.0	COG1131@1|root,KOG0059@2759|Eukaryota,37NYW@33090|Viridiplantae,34J7E@3041|Chlorophyta	33090|Viridiplantae	Q	ABC transporter	-	GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005886,GO:0005911,GO:0006810,GO:0006869,GO:0008150,GO:0009506,GO:0010876,GO:0015399,GO:0015405,GO:0016020,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0022804,GO:0022857,GO:0030054,GO:0033036,GO:0042623,GO:0042626,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043492,GO:0044424,GO:0044464,GO:0051179,GO:0051234,GO:0055044,GO:0055085,GO:0071702,GO:0071944	-	-	-	-	-	-	-	-	-	-	ABC2_membrane_3,ABC_tran
PRW44293.1	554065.XP_005847259.1	8.27e-135	406.0	2CI70@1|root,2QTQT@2759|Eukaryota,37M22@33090|Viridiplantae,34NS2@3041|Chlorophyta	3041|Chlorophyta	S	elongator complex protein	-	-	-	-	-	-	-	-	-	-	-	-	-
PRW44296.1	3055.EDP00414	1.07e-91	289.0	COG0464@1|root,KOG0730@2759|Eukaryota,37HTP@33090|Viridiplantae,34J1B@3041|Chlorophyta	3041|Chlorophyta	O	Belongs to the AAA ATPase family	-	-	-	-	-	-	-	-	-	-	-	-	AAA
PRW44298.1	554065.XP_005847244.1	2.69e-114	353.0	COG5333@1|root,KOG2496@2759|Eukaryota,37HSZ@33090|Viridiplantae,34IDV@3041|Chlorophyta	3041|Chlorophyta	DKL	Belongs to the cyclin family	-	-	-	ko:K06634	ko03022,ko03420,ko04110,map03022,map03420,map04110	M00290	-	-	ko00000,ko00001,ko00002,ko03021,ko03400	-	-	-	Cyclin_C_2,Cyclin_N
PRW44299.1	554065.XP_005847393.1	8.31e-73	223.0	COG1730@1|root,KOG3048@2759|Eukaryota,37TSS@33090|Viridiplantae,34IPU@3041|Chlorophyta	3041|Chlorophyta	O	Prefoldin subunit	-	-	-	ko:K04797	-	-	-	-	ko00000,ko03110	-	-	-	Prefoldin
PRW44301.1	554065.XP_005847325.1	1.21e-160	474.0	KOG3928@1|root,KOG3928@2759|Eukaryota,37IPH@33090|Viridiplantae,34IHN@3041|Chlorophyta	3041|Chlorophyta	J	Mitochondrial ribosomal death-associated protein 3	-	-	-	ko:K17408	-	-	-	-	br01610,ko00000,ko03011,ko03029	-	-	-	DAP3
PRW44302.1	554065.XP_005847488.1	0.0	969.0	COG1232@1|root,2QQ27@2759|Eukaryota,37WF2@33090|Viridiplantae,34J5P@3041|Chlorophyta	3041|Chlorophyta	H	Flavin containing amine oxidoreductase	-	-	-	-	-	-	-	-	-	-	-	-	Amino_oxidase
PRW44303.1	3075.A0A087SDF2	8.31e-173	490.0	COG0030@1|root,KOG0820@2759|Eukaryota,37MCF@33090|Viridiplantae,34JXD@3041|Chlorophyta	3041|Chlorophyta	H	Belongs to the class I-like SAM-binding methyltransferase superfamily. rRNA adenine N(6)-methyltransferase family	-	-	2.1.1.183	ko:K14191	-	-	R10716	RC00003,RC03257	ko00000,ko01000,ko03009	-	-	-	RrnaAD
PRW44304.1	554065.XP_005847412.1	2.12e-118	351.0	COG1100@1|root,KOG0070@2759|Eukaryota,37QQN@33090|Viridiplantae,34GSS@3041|Chlorophyta	3041|Chlorophyta	U	Belongs to the small GTPase superfamily. Arf family	-	-	-	ko:K07977	-	-	-	-	ko00000,ko04031	-	-	-	Arf
PRW44307.1	554065.XP_005847487.1	6.8e-121	347.0	COG0450@1|root,KOG0852@2759|Eukaryota,37YYF@33090|Viridiplantae,34IZ9@3041|Chlorophyta	3041|Chlorophyta	O	C-terminal domain of 1-Cys peroxiredoxin	-	-	1.11.1.15	ko:K03386,ko:K20011	ko04214,map04214	-	-	-	ko00000,ko00001,ko01000,ko04147	-	-	-	1-cysPrx_C,AhpC-TSA
PRW44308.1	554065.XP_005851975.1	2.03e-10	70.1	2E8D8@1|root,2SEVY@2759|Eukaryota,3848P@33090|Viridiplantae,34NZB@3041|Chlorophyta	554065.XP_005851975.1|-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
PRW44309.1	554065.XP_005847254.1	2.22e-105	348.0	28IYV@1|root,2QRAI@2759|Eukaryota,37WJW@33090|Viridiplantae,34IMT@3041|Chlorophyta	3041|Chlorophyta	S	Iguana/Dzip1-like DAZ-interacting protein N-terminal	-	-	-	ko:K16470	-	-	-	-	ko00000,ko03036	-	-	-	Dzip-like_N
PRW44310.1	554065.XP_005847473.1	4.53e-109	362.0	KOG4362@1|root,KOG4362@2759|Eukaryota,383WT@33090|Viridiplantae,34IVT@3041|Chlorophyta	3041|Chlorophyta	L	Ring finger	-	-	2.3.2.27	ko:K10695	-	-	-	-	ko00000,ko01000,ko03036,ko04121	-	-	-	zf-C3HC4
PRW44313.1	554065.XP_005851014.1	7.18e-201	604.0	KOG4569@1|root,KOG4569@2759|Eukaryota,37NYU@33090|Viridiplantae,34KZA@3041|Chlorophyta	3041|Chlorophyta	I	Lipase (class 3)	-	-	-	-	-	-	-	-	-	-	-	-	Lipase_3
PRW44314.1	554065.XP_005851014.1	4.06e-182	554.0	KOG4569@1|root,KOG4569@2759|Eukaryota,37NYU@33090|Viridiplantae,34KZA@3041|Chlorophyta	3041|Chlorophyta	I	Lipase (class 3)	-	-	-	-	-	-	-	-	-	-	-	-	Lipase_3
PRW44317.1	554065.XP_005847400.1	2.54e-126	374.0	COG5034@1|root,KOG1973@2759|Eukaryota,380EB@33090|Viridiplantae,34PCB@3041|Chlorophyta	3041|Chlorophyta	B	Inhibitor of growth proteins N-terminal histone-binding	-	-	-	ko:K11346	-	-	-	-	ko00000,ko03036	-	-	-	ING
PRW44318.1	554065.XP_005850048.1	9.48e-161	479.0	COG0265@1|root,KOG1320@2759|Eukaryota,37JRX@33090|Viridiplantae,34JAQ@3041|Chlorophyta	3041|Chlorophyta	O	Trypsin-like peptidase domain	-	-	-	-	-	-	-	-	-	-	-	-	PDZ_2,Trypsin_2
PRW44319.1	554065.XP_005851014.1	5.7e-200	603.0	KOG4569@1|root,KOG4569@2759|Eukaryota,37NYU@33090|Viridiplantae,34KZA@3041|Chlorophyta	3041|Chlorophyta	I	Lipase (class 3)	-	-	-	-	-	-	-	-	-	-	-	-	Lipase_3
PRW44320.1	554065.XP_005847401.1	6e-98	319.0	KOG2196@1|root,KOG2196@2759|Eukaryota,37RUM@33090|Viridiplantae,34J26@3041|Chlorophyta	3041|Chlorophyta	Y	Nsp1-like C-terminal region	-	-	-	ko:K14306	ko03013,map03013	M00427	-	-	ko00000,ko00001,ko00002,ko03019	1.I.1	-	-	Nsp1_C
PRW44321.1	554065.XP_005847345.1	1.65e-60	191.0	COG1742@1|root,2S4DA@2759|Eukaryota,37X0Y@33090|Viridiplantae,34N5A@3041|Chlorophyta	3041|Chlorophyta	S	Uncharacterised BCR, YnfA/UPF0060 family	-	-	-	-	-	-	-	-	-	-	-	-	UPF0060
PRW44322.1	554065.XP_005847527.1	3.41e-159	457.0	COG3346@1|root,KOG1563@2759|Eukaryota,37QN5@33090|Viridiplantae,34IGF@3041|Chlorophyta	3041|Chlorophyta	C	Probably involved in the biogenesis of the COX complex	-	-	-	ko:K14998	-	-	-	-	ko00000,ko03029	3.D.4.8	-	-	SURF1
PRW44323.1	554065.XP_005847233.1	2.63e-272	749.0	COG1222@1|root,KOG0652@2759|Eukaryota,37IG0@33090|Viridiplantae,34H0U@3041|Chlorophyta	3041|Chlorophyta	O	Belongs to the AAA ATPase family	-	-	-	ko:K03065	ko03050,ko05169,map03050,map05169	M00341	-	-	ko00000,ko00001,ko00002,ko03051	-	-	-	AAA
PRW44327.1	554065.XP_005847330.1	2.05e-106	366.0	2EU7P@1|root,2SWEX@2759|Eukaryota,38341@33090|Viridiplantae,34NXP@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
PRW44330.1	554065.XP_005847510.1	2.25e-84	258.0	2E999@1|root,2SFNB@2759|Eukaryota,37XJF@33090|Viridiplantae,34IY2@3041|Chlorophyta	3041|Chlorophyta	S	SOUL heme-binding protein	-	-	-	-	-	-	-	-	-	-	-	-	SOUL
PRW44331.1	554065.XP_005847302.1	4.61e-169	523.0	KOG1881@1|root,KOG1881@2759|Eukaryota,37S0S@33090|Viridiplantae,34HIW@3041|Chlorophyta	3041|Chlorophyta	S	Forkhead associated domain	-	-	-	-	-	-	-	-	-	-	-	-	FHA
PRW44332.1	554065.XP_005847302.1	2.51e-174	535.0	KOG1881@1|root,KOG1881@2759|Eukaryota,37S0S@33090|Viridiplantae,34HIW@3041|Chlorophyta	3041|Chlorophyta	S	Forkhead associated domain	-	-	-	-	-	-	-	-	-	-	-	-	FHA
PRW44333.1	554065.XP_005847480.1	1.06e-157	466.0	COG0676@1|root,KOG1594@2759|Eukaryota,37KPR@33090|Viridiplantae,34GRR@3041|Chlorophyta	33090|Viridiplantae	G	Belongs to the glucose-6-phosphate 1-epimerase family	-	-	5.1.3.15	ko:K01792	ko00010,ko01100,ko01110,ko01120,ko01130,map00010,map01100,map01110,map01120,map01130	-	R02739	RC00563	ko00000,ko00001,ko01000	-	-	-	Aldose_epim
PRW44334.1	248742.XP_005644494.1	2.76e-283	840.0	COG0553@1|root,KOG1000@2759|Eukaryota,37I6N@33090|Viridiplantae,34JI9@3041|Chlorophyta	3041|Chlorophyta	B	member of the SWI SNF family of proteins with similarity to human SMARCAL1. ChromDB ID	-	-	-	-	-	-	-	-	-	-	-	-	HNH,Helicase_C,SNF2_N
PRW44336.1	554065.XP_005847263.1	3.05e-151	458.0	COG0382@1|root,KOG1381@2759|Eukaryota,37IBN@33090|Viridiplantae,34GY1@3041|Chlorophyta	3041|Chlorophyta	H	Catalyzes the prenylation of para-hydroxybenzoate (PHB) with an all-trans polyprenyl group. Mediates the second step in the final reaction sequence of coenzyme Q (CoQ) biosynthesis, which is the condensation of the polyisoprenoid side chain with PHB, generating the first membrane-bound Q intermediate	-	-	2.5.1.39	ko:K06125	ko00130,ko01100,ko01110,map00130,map01100,map01110	M00128	R05000,R05616,R07273	RC00209,RC02895	ko00000,ko00001,ko00002,ko01000,ko01006	-	-	-	UbiA
PRW44337.1	554065.XP_005847263.1	3.52e-151	458.0	COG0382@1|root,KOG1381@2759|Eukaryota,37IBN@33090|Viridiplantae,34GY1@3041|Chlorophyta	3041|Chlorophyta	H	Catalyzes the prenylation of para-hydroxybenzoate (PHB) with an all-trans polyprenyl group. Mediates the second step in the final reaction sequence of coenzyme Q (CoQ) biosynthesis, which is the condensation of the polyisoprenoid side chain with PHB, generating the first membrane-bound Q intermediate	-	-	2.5.1.39	ko:K06125	ko00130,ko01100,ko01110,map00130,map01100,map01110	M00128	R05000,R05616,R07273	RC00209,RC02895	ko00000,ko00001,ko00002,ko01000,ko01006	-	-	-	UbiA
PRW44338.1	554065.XP_005847340.1	8.94e-29	132.0	2C7H9@1|root,2SWD7@2759|Eukaryota,381Q0@33090|Viridiplantae,34NCN@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
PRW44339.1	3075.A0A087SH61	3.34e-218	620.0	COG2317@1|root,2QQRM@2759|Eukaryota,37W65@33090|Viridiplantae,34JWN@3041|Chlorophyta	3041|Chlorophyta	O	Carboxypeptidase Taq (M32) metallopeptidase	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_M32
PRW44340.1	554065.XP_005847390.1	1.1e-128	380.0	COG0702@1|root,KOG1203@2759|Eukaryota,37HNJ@33090|Viridiplantae,34HRH@3041|Chlorophyta	3041|Chlorophyta	G	NAD(P)H-binding	-	-	-	-	-	-	-	-	-	-	-	-	NAD_binding_10
PRW44342.1	3075.A0A087SPF3	5.51e-183	528.0	COG0639@1|root,KOG0376@2759|Eukaryota,37IEQ@33090|Viridiplantae,34JVX@3041|Chlorophyta	3041|Chlorophyta	T	PPP5 TPR repeat region	-	-	3.1.3.16	ko:K04460	ko04010,map04010	-	-	-	ko00000,ko00001,ko01000,ko01009	-	-	-	Metallophos,PPP5,TPR_2,TPR_8
PRW44343.1	3075.A0A087SP86	2.62e-229	641.0	KOG0739@1|root,KOG0739@2759|Eukaryota,37IIW@33090|Viridiplantae,34GSN@3041|Chlorophyta	3041|Chlorophyta	O	Belongs to the AAA ATPase family	-	-	-	ko:K12196	ko04144,ko04217,map04144,map04217	M00412	-	-	ko00000,ko00001,ko00002,ko04131	-	-	-	AAA,MIT,Vps4_C
PRW44348.1	554065.XP_005845794.1	3.51e-286	846.0	COG5594@1|root,KOG1134@2759|Eukaryota,37YVG@33090|Viridiplantae,34JWJ@3041|Chlorophyta	3041|Chlorophyta	S	Late exocytosis, associated with Golgi transport	-	-	-	ko:K21989	-	-	-	-	ko00000,ko02000	-	-	-	RSN1_7TM,RSN1_TM
PRW44349.1	554065.XP_005847378.1	5.59e-236	673.0	COG0492@1|root,COG0526@1|root,KOG0404@2759|Eukaryota,KOG0907@2759|Eukaryota,37IAU@33090|Viridiplantae,34GWR@3041|Chlorophyta	3041|Chlorophyta	O	Belongs to the class-II pyridine nucleotide-disulfide oxidoreductase family	-	-	1.8.1.9	ko:K00384	ko00450,map00450	-	R02016,R03596,R09372	RC00013,RC02518,RC02873	ko00000,ko00001,ko01000	-	-	-	Pyr_redox_2,Thioredoxin
PRW44350.1	554065.XP_005847370.1	1.14e-220	652.0	KOG0584@1|root,KOG0584@2759|Eukaryota,37J6K@33090|Viridiplantae,34H2B@3041|Chlorophyta	3041|Chlorophyta	T	Protein tyrosine kinase	-	-	2.7.11.1	ko:K08867	-	-	-	-	ko00000,ko01000,ko01001,ko01009	-	-	-	OSR1_C,Pkinase
PRW44351.1	554065.XP_005845616.1	1.18e-122	399.0	COG1409@1|root,KOG1378@2759|Eukaryota,37KIR@33090|Viridiplantae,34P85@3041|Chlorophyta	3041|Chlorophyta	G	Purple acid Phosphatase, N-terminal domain	-	-	-	ko:K22390	-	-	-	-	ko00000	-	-	-	Metallophos,Pur_ac_phosph_N
PRW44352.1	554065.XP_005847445.1	6.61e-50	172.0	2CPVW@1|root,2R2WG@2759|Eukaryota,3841D@33090|Viridiplantae,34MFG@3041|Chlorophyta	3041|Chlorophyta	J	ribosomal protein S6	-	-	-	ko:K02990	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011,ko03029	-	-	-	Ribosomal_S6
PRW44353.1	554065.XP_005847310.1	1.18e-283	780.0	COG0334@1|root,KOG2250@2759|Eukaryota,37Q3I@33090|Viridiplantae,34J8V@3041|Chlorophyta	3041|Chlorophyta	E	Belongs to the Glu Leu Phe Val dehydrogenases family	-	-	1.4.1.3	ko:K00261	ko00220,ko00250,ko00471,ko00910,ko01100,ko01200,ko04217,ko04964,map00220,map00250,map00471,map00910,map01100,map01200,map04217,map04964	M00740	R00243,R00248	RC00006,RC02799	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	ELFV_dehydrog,ELFV_dehydrog_N
PRW44354.1	554065.XP_005847310.1	5.59e-280	771.0	COG0334@1|root,KOG2250@2759|Eukaryota,37Q3I@33090|Viridiplantae,34J8V@3041|Chlorophyta	3041|Chlorophyta	E	Belongs to the Glu Leu Phe Val dehydrogenases family	-	-	1.4.1.3	ko:K00261	ko00220,ko00250,ko00471,ko00910,ko01100,ko01200,ko04217,ko04964,map00220,map00250,map00471,map00910,map01100,map01200,map04217,map04964	M00740	R00243,R00248	RC00006,RC02799	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	ELFV_dehydrog,ELFV_dehydrog_N
