#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
XP_005843030.1	554065.XP_005843030.1	2.27e-93	273.0	COG0198@1|root,KOG3401@2759|Eukaryota,37IHY@33090|Viridiplantae,34KM0@3041|Chlorophyta	3041|Chlorophyta	J	Ribosomal protein L26	RPL26	-	-	ko:K02898	ko03010,map03010	M00177	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	KOW,Ribosomal_L26
XP_005843031.1	554065.XP_005843031.1	4.81e-276	754.0	COG0175@1|root,KOG2644@2759|Eukaryota,37N0F@33090|Viridiplantae,34JQY@3041|Chlorophyta	3041|Chlorophyta	EH	Probable molybdopterin binding domain	-	-	2.7.7.2	ko:K00953	ko00740,ko01100,ko01110,map00740,map01100,map01110	M00125	R00161	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	MoCF_biosynth,PAPS_reduct
XP_005843032.1	554065.XP_005843032.1	4.52e-139	408.0	2CPXN@1|root,2R34T@2759|Eukaryota,3844R@33090|Viridiplantae,34NDR@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005843033.1	554065.XP_005843033.1	2.81e-167	467.0	2DZJZ@1|root,2S73D@2759|Eukaryota,37XBE@33090|Viridiplantae,34N3J@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005843034.1	554065.XP_005843034.1	1.4e-186	518.0	2DB4M@1|root,2TN3P@2759|Eukaryota,3834A@33090|Viridiplantae,34NX5@3041|Chlorophyta	554065.XP_005843034.1|-	S	Nucleotide-diphospho-sugar transferase	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005843035.1	554065.XP_005843035.1	0.0	994.0	2CYAP@1|root,2S381@2759|Eukaryota,3802X@33090|Viridiplantae,34M79@3041|Chlorophyta	3041|Chlorophyta	S	Domain of unknown function (DUF1995)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1995
XP_005843036.1	554065.XP_005843036.1	0.0	1233.0	KOG1217@1|root,KOG1217@2759|Eukaryota,37WEZ@33090|Viridiplantae,34I9U@3041|Chlorophyta	2759|Eukaryota	T	to MEGF10 protein, partial	-	-	-	-	-	-	-	-	-	-	-	-	Ephrin_rec_like
XP_005843037.1	554065.XP_005843037.1	0.0	1399.0	COG0339@1|root,KOG2090@2759|Eukaryota,37IRI@33090|Viridiplantae,34GZR@3041|Chlorophyta	3041|Chlorophyta	O	Peptidase family M3	-	-	3.4.24.59	ko:K01410	-	-	-	-	ko00000,ko01000,ko01002,ko03029	-	-	-	Peptidase_M3
XP_005843038.1	554065.XP_005843038.1	0.0	1256.0	KOG3758@1|root,KOG3758@2759|Eukaryota,37RA3@33090|Viridiplantae,34JIY@3041|Chlorophyta	3041|Chlorophyta	S	Conserved oligomeric complex COG6	-	-	-	ko:K20293	-	-	-	-	ko00000,ko04131	-	-	-	COG6
XP_005843039.1	554065.XP_005843039.1	1.68e-293	804.0	KOG1558@1|root,KOG1558@2759|Eukaryota,37QKB@33090|Viridiplantae,34MPX@3041|Chlorophyta	3041|Chlorophyta	P	ZIP Zinc transporter	-	-	-	ko:K14709	-	-	-	-	ko00000,ko02000	2.A.5.1,2.A.5.3,2.A.5.6	-	-	Zip
XP_005843040.1	554065.XP_005843040.1	1.6e-103	299.0	2ATNI@1|root,2RZSC@2759|Eukaryota,37UXK@33090|Viridiplantae,34MUI@3041|Chlorophyta	3041|Chlorophyta	S	RbcX protein	-	-	-	-	-	-	-	-	-	-	-	-	RcbX
XP_005843041.1	554065.XP_005843041.1	0.0	1189.0	COG0661@1|root,KOG1235@2759|Eukaryota,37RQ5@33090|Viridiplantae,34H63@3041|Chlorophyta	3041|Chlorophyta	S	ABC1 family	-	-	-	-	-	-	-	-	-	-	-	-	ABC1
XP_005843043.1	554065.XP_005843043.1	4.67e-141	403.0	COG1084@1|root,2QSXN@2759|Eukaryota,37KX8@33090|Viridiplantae,34JM8@3041|Chlorophyta	3041|Chlorophyta	S	Protein of unknown function (DUF1350)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1350
XP_005843044.1	554065.XP_005843044.1	0.0	928.0	COG1035@1|root,2QR65@2759|Eukaryota,37K6P@33090|Viridiplantae,34GVZ@3041|Chlorophyta	3041|Chlorophyta	C	Coenzyme F420 hydrogenase/dehydrogenase, beta subunit N-term	-	-	1.17.7.2	ko:K18010	ko00860,ko01100,ko01110,map00860,map01100,map01110	-	R09071	RC00269	ko00000,ko00001,ko01000	-	-	-	FrhB_FdhB_C,FrhB_FdhB_N
XP_005843045.1	554065.XP_005843045.1	9.11e-69	207.0	COG2010@1|root,2SB4X@2759|Eukaryota,3814D@33090|Viridiplantae,34N9M@3041|Chlorophyta	3041|Chlorophyta	C	Cytochrome c	-	-	-	ko:K08906	ko00195,map00195	-	-	-	ko00000,ko00001,ko00194	-	-	iRC1080.CRv4_Au5_s16_g6082_t1	Cytochrome_CBB3
XP_005843048.1	554065.XP_005843048.1	2.58e-309	845.0	COG3781@1|root,2QSQE@2759|Eukaryota,37QHQ@33090|Viridiplantae,34K6Q@3041|Chlorophyta	3041|Chlorophyta	S	Bestrophin, RFP-TM, chloride channel	-	-	-	ko:K08994	-	-	-	-	ko00000,ko02000	1.A.46.2	-	-	Bestrophin
XP_005843049.1	554065.XP_005843049.1	3.09e-306	834.0	COG0661@1|root,KOG1235@2759|Eukaryota,37PWH@33090|Viridiplantae,34JNH@3041|Chlorophyta	3041|Chlorophyta	O	ABC1 family	-	-	-	-	-	-	-	-	-	-	-	-	ABC1
XP_005843050.1	554065.XP_005843050.1	0.0	887.0	2CMMM@1|root,2QQV3@2759|Eukaryota,382GK@33090|Viridiplantae,34NBH@3041|Chlorophyta	3041|Chlorophyta	S	transcription, DNA-templated	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005843057.1	554065.XP_005843057.1	0.0	1650.0	COG1409@1|root,KOG1378@2759|Eukaryota,37SYW@33090|Viridiplantae,34P5C@3041|Chlorophyta	3041|Chlorophyta	G	Purple acid Phosphatase, N-terminal domain	-	-	-	ko:K22390	-	-	-	-	ko00000	-	-	-	Metallophos,Pur_ac_phosph_N
XP_005843061.1	554065.XP_005843061.1	3.02e-313	853.0	29N72@1|root,2RVHP@2759|Eukaryota,389VF@33090|Viridiplantae,34M4D@3041|Chlorophyta	554065.XP_005843061.1|-	S	to Band 7 protein	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005843062.1	554065.XP_005843062.1	0.0	912.0	COG1231@1|root,KOG0029@2759|Eukaryota,37R91@33090|Viridiplantae,34K6H@3041|Chlorophyta	3041|Chlorophyta	H	Catalyzes the conversion of zeta-carotene to lycopene via the intermediary of neurosporene. It carries out two consecutive desaturations (introduction of double bonds) at positions C-7 and C-7'	-	-	1.3.5.6	ko:K00514	ko00906,ko01100,ko01110,map00906,map01100,map01110	M00097	R04798,R04800,R07511,R09656,R09658	RC01214,RC01959	ko00000,ko00001,ko00002,ko01000	-	-	iRC1080.CRv4_Au5_s7_g13718_t1	Amino_oxidase
XP_005843063.1	554065.XP_005843063.1	7.94e-223	615.0	KOG0758@1|root,KOG0758@2759|Eukaryota,37RYS@33090|Viridiplantae,34KHB@3041|Chlorophyta	3041|Chlorophyta	C	Belongs to the mitochondrial carrier (TC 2.A.29) family	-	-	-	ko:K15109	ko04714,map04714	-	-	-	ko00000,ko00001,ko02000	2.A.29.8	-	-	Mito_carr
XP_005843066.1	554065.XP_005843066.1	5.18e-250	686.0	COG1678@1|root,2QRDU@2759|Eukaryota,37R3S@33090|Viridiplantae,34KT0@3041|Chlorophyta	3041|Chlorophyta	K	Uncharacterized ACR, COG1678	-	-	-	ko:K07735	-	-	-	-	ko00000,ko03000	-	-	-	DUF179
XP_005843069.1	554065.XP_005843069.1	1.01e-279	763.0	2CBU2@1|root,2STIM@2759|Eukaryota,3813I@33090|Viridiplantae,34N4J@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005843070.1	554065.XP_005843070.1	5.91e-259	709.0	COG3588@1|root,KOG1557@2759|Eukaryota,37KBJ@33090|Viridiplantae,34J9R@3041|Chlorophyta	3041|Chlorophyta	G	Belongs to the class I fructose-bisphosphate aldolase family	-	-	4.1.2.13	ko:K01623	ko00010,ko00030,ko00051,ko00680,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00030,map00051,map00680,map00710,map01100,map01110,map01120,map01130,map01200,map01230	M00001,M00003,M00165,M00167	R01068,R01070,R01829,R02568	RC00438,RC00439,RC00603,RC00604	ko00000,ko00001,ko00002,ko01000,ko03036,ko04131,ko04147	-	-	-	Glycolytic
XP_005843072.1	554065.XP_005843072.1	3.48e-216	597.0	COG1212@1|root,2QPIP@2759|Eukaryota,37J5D@33090|Viridiplantae,34JB2@3041|Chlorophyta	3041|Chlorophyta	I	Cytidylyltransferase	-	-	2.7.7.38	ko:K00979	ko00540,ko01100,map00540,map01100	M00063	R03351,R11396	RC00152,RC00910	ko00000,ko00001,ko00002,ko01000,ko01005	-	-	-	CTP_transf_3
XP_005843073.1	554065.XP_005843073.1	2.6e-111	319.0	COG2947@1|root,KOG3383@2759|Eukaryota,37UU7@33090|Viridiplantae,34HZR@3041|Chlorophyta	3041|Chlorophyta	S	EVE domain	-	-	-	-	-	-	-	-	-	-	-	-	EVE
XP_005843075.1	554065.XP_005843075.1	0.0	1004.0	KOG2473@1|root,KOG2473@2759|Eukaryota,37IQE@33090|Viridiplantae,34IWC@3041|Chlorophyta	3041|Chlorophyta	K	RNA polymerase III transcription factor (TF)IIIC subunit	-	-	-	ko:K15202	-	-	-	-	ko00000,ko03021	-	-	-	Tau95
XP_005843083.1	554065.XP_005843083.1	0.0	1050.0	COG0296@1|root,KOG0470@2759|Eukaryota,37XBQ@33090|Viridiplantae,34JKX@3041|Chlorophyta	3041|Chlorophyta	G	Alpha amylase, C-terminal all-beta domain	-	-	-	-	-	-	-	-	-	-	-	-	Alpha-amylase,Alpha-amylase_C
XP_005843084.1	554065.XP_005843084.1	1.89e-259	720.0	COG0037@1|root,KOG2840@2759|Eukaryota,37I2P@33090|Viridiplantae,34JZ1@3041|Chlorophyta	3041|Chlorophyta	J	Plays a central role in 2-thiolation of mcm(5)S(2)U at tRNA wobble positions of tRNA(Lys), tRNA(Glu) and tRNA(Gln). Directly binds tRNAs and probably acts by catalyzing adenylation of tRNAs, an intermediate required for 2-thiolation. It is unclear whether it acts as a sulfurtransferase that transfers sulfur from thiocarboxylated URM1 onto the uridine of tRNAs at wobble position	CTU1	-	-	ko:K14168	ko04122,map04122	-	-	-	ko00000,ko00001,ko01000,ko03016	-	-	-	ATP_bind_3,zn-ribbon_14
XP_005843091.1	554065.XP_005843091.1	1e-43	142.0	29ZPE@1|root,2RXWQ@2759|Eukaryota,37U2I@33090|Viridiplantae,34N18@3041|Chlorophyta	3041|Chlorophyta	B	Domain in histone families 1 and 5	-	-	-	ko:K11275	-	-	-	-	ko00000,ko03036	-	-	-	Linker_histone
XP_005843092.1	554065.XP_005843092.1	2.04e-65	198.0	COG5147@1|root,KOG0048@2759|Eukaryota,37MAQ@33090|Viridiplantae,34IHQ@3041|Chlorophyta	3041|Chlorophyta	K	Myb-like DNA-binding domain	-	-	-	ko:K21769	ko04218,ko05166,map04218,map05166	-	-	-	ko00000,ko00001,ko03000	-	-	-	Myb_DNA-binding
XP_005843093.1	554065.XP_005843093.1	2.76e-115	330.0	2CZ9H@1|root,2S975@2759|Eukaryota,37XQT@33090|Viridiplantae,34IQU@3041|Chlorophyta	3041|Chlorophyta	S	Macrocin-O-methyltransferase (TylF)	-	-	-	-	-	-	-	-	-	-	-	-	TylF
XP_005843094.1	554065.XP_005843094.1	2.94e-80	238.0	COG5262@1|root,KOG1756@2759|Eukaryota,37UXP@33090|Viridiplantae,34M3A@3041|Chlorophyta	3041|Chlorophyta	B	Belongs to the histone H2A family	-	-	-	ko:K11251	ko04217,ko05034,ko05322,map04217,map05034,map05322	-	-	-	ko00000,ko00001,ko03036,ko04147	-	-	-	Histone,Histone_H2A_C
XP_005843099.1	554065.XP_005843099.1	1.71e-86	255.0	COG2036@1|root,KOG1745@2759|Eukaryota,37TRG@33090|Viridiplantae,34HJ1@3041|Chlorophyta	3041|Chlorophyta	B	histone H3	-	-	-	ko:K11253	ko05034,ko05202,ko05322,map05034,map05202,map05322	-	-	-	ko00000,ko00001,ko03036,ko04147	-	-	-	Histone
XP_005843102.1	554065.XP_005843102.1	0.0	1037.0	COG0112@1|root,KOG2467@2759|Eukaryota,37K7X@33090|Viridiplantae,34GYI@3041|Chlorophyta	3041|Chlorophyta	H	Interconversion of serine and glycine	-	-	2.1.2.1	ko:K00600	ko00260,ko00460,ko00630,ko00670,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko01523,map00260,map00460,map00630,map00670,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map01523	M00140,M00141,M00346,M00532	R00945,R09099	RC00022,RC00112,RC01583,RC02958	ko00000,ko00001,ko00002,ko01000	-	-	-	SHMT
XP_005843104.1	554065.XP_005843104.1	6e-216	597.0	COG0057@1|root,KOG0657@2759|Eukaryota,37HWX@33090|Viridiplantae,34JGG@3041|Chlorophyta	3041|Chlorophyta	G	Belongs to the glyceraldehyde-3-phosphate dehydrogenase family	-	GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0008150,GO:0009507,GO:0009536,GO:0009987,GO:0016043,GO:0019899,GO:0019900,GO:0022607,GO:0042802,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043933,GO:0044085,GO:0044424,GO:0044444,GO:0044464,GO:0051259,GO:0051260,GO:0051262,GO:0051289,GO:0065003,GO:0071840,GO:0099080	1.2.1.13	ko:K05298	ko00710,ko01100,ko01120,ko01200,map00710,map01100,map01120,map01200	M00165,M00166	R01063	RC00149	ko00000,ko00001,ko00002,ko01000	-	-	-	Gp_dh_C,Gp_dh_N
XP_005843105.1	554065.XP_005843105.1	7.93e-239	663.0	COG3148@1|root,KOG4382@2759|Eukaryota,37TJT@33090|Viridiplantae,34N72@3041|Chlorophyta	3041|Chlorophyta	S	DTW	-	-	-	-	-	-	-	-	-	-	-	-	DTW
XP_005843110.1	554065.XP_005843110.1	3.13e-252	692.0	COG0661@1|root,KOG1235@2759|Eukaryota,37Z6T@33090|Viridiplantae,34KAV@3041|Chlorophyta	3041|Chlorophyta	S	ABC1 family	-	-	-	-	-	-	-	-	-	-	-	-	ABC1
XP_005843113.1	554065.XP_005843113.1	8.83e-144	419.0	KOG2266@1|root,KOG2266@2759|Eukaryota,37WAS@33090|Viridiplantae,34I5K@3041|Chlorophyta	3041|Chlorophyta	B	homolog of the human DEK protein, an abundant chromatin protein that is linked with cancers and autoimmune disease. ChromDB ID	-	-	-	ko:K17046	-	-	-	-	ko00000,ko03036	-	-	-	DEK_C
XP_005843115.1	554065.XP_005843115.1	0.0	1220.0	COG1155@1|root,KOG1352@2759|Eukaryota,37HMX@33090|Viridiplantae,34HHJ@3041|Chlorophyta	3041|Chlorophyta	C	Vacuolar ATP synthase, subunit A	-	-	3.6.3.14	ko:K02145	ko00190,ko01100,ko04145,ko04150,ko04721,ko04966,ko05110,ko05120,ko05323,map00190,map01100,map04145,map04150,map04721,map04966,map05110,map05120,map05323	M00160	-	-	ko00000,ko00001,ko00002,ko01000	3.A.2.2	-	-	ATP-synt_ab,ATP-synt_ab_N,ATP-synt_ab_Xtn
XP_005843116.1	554065.XP_005843116.1	4.76e-75	225.0	KOG1744@1|root,KOG1744@2759|Eukaryota,37VMF@33090|Viridiplantae,34KYF@3041|Chlorophyta	3041|Chlorophyta	B	Histone H2B	-	-	-	ko:K11252	ko05034,ko05203,ko05322,map05034,map05203,map05322	-	-	-	ko00000,ko00001,ko03036,ko04147	-	-	-	Histone
XP_005843117.1	554065.XP_005843117.1	0.0	1365.0	COG4770@1|root,KOG0238@2759|Eukaryota,37HS1@33090|Viridiplantae,34JZS@3041|Chlorophyta	3041|Chlorophyta	EI	Biotin carboxylase, N-terminal domain	-	-	-	-	-	-	-	-	-	-	-	-	Biotin_carb_C,Biotin_carb_N,Biotin_lipoyl,CPSase_L_D2
XP_005843118.1	248742.XP_005643705.1	5.93e-24	93.6	2D0D6@1|root,2SDR8@2759|Eukaryota,388GP@33090|Viridiplantae,34IX3@3041|Chlorophyta	3041|Chlorophyta	S	High-light-induced protein	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005843120.1	554065.XP_005843120.1	1.77e-167	467.0	KOG1944@1|root,KOG1944@2759|Eukaryota,37Q70@33090|Viridiplantae,34MHH@3041|Chlorophyta	3041|Chlorophyta	S	Belongs to the peroxisomal membrane protein PXMP2 4 family	-	-	-	ko:K13348	ko04146,map04146	-	-	-	ko00000,ko00001	-	-	-	Mpv17_PMP22
XP_005843121.1	554065.XP_005843121.1	0.0	978.0	COG5182@1|root,KOG2330@2759|Eukaryota,37RXM@33090|Viridiplantae,34H21@3041|Chlorophyta	3041|Chlorophyta	A	proline-rich domain in spliceosome associated proteins	-	-	-	ko:K12829	ko03040,map03040	M00352	-	-	ko00000,ko00001,ko00002,ko03041	-	-	-	DUF382,PSP
XP_005843124.1	554065.XP_005843124.1	9.15e-64	196.0	KOG1744@1|root,KOG1744@2759|Eukaryota,37TXA@33090|Viridiplantae,34M1V@3041|Chlorophyta	3041|Chlorophyta	B	Histone H2B	-	GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005694,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0044424,GO:0044464	-	ko:K11252	ko05034,ko05203,ko05322,map05034,map05203,map05322	-	-	-	ko00000,ko00001,ko03036,ko04147	-	-	-	Histone
XP_005843127.1	554065.XP_005843127.1	0.0	896.0	2D3YT@1|root,2ST9P@2759|Eukaryota,381CP@33090|Viridiplantae,34N2N@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Sulfotransfer_2
XP_005843128.1	554065.XP_005843128.1	1.72e-173	496.0	COG5099@1|root,KOG1488@2759|Eukaryota,37HNU@33090|Viridiplantae,34J8N@3041|Chlorophyta	3041|Chlorophyta	J	Pumilio-like repeats	-	-	-	ko:K17943	-	-	-	-	ko00000	-	-	-	PUF
XP_005843134.1	554065.XP_005843124.1	9.15e-64	196.0	KOG1744@1|root,KOG1744@2759|Eukaryota,37TXA@33090|Viridiplantae,34M1V@3041|Chlorophyta	3041|Chlorophyta	B	Histone H2B	-	GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005694,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0044424,GO:0044464	-	ko:K11252	ko05034,ko05203,ko05322,map05034,map05203,map05322	-	-	-	ko00000,ko00001,ko03036,ko04147	-	-	-	Histone
XP_005843136.1	296587.XP_002501048.1	1.08e-13	72.0	2C3ZQ@1|root,2SAQ7@2759|Eukaryota,37XEK@33090|Viridiplantae,34IQT@3041|Chlorophyta	3041|Chlorophyta	S	MEKHLA domain	-	-	-	-	-	-	-	-	-	-	-	-	MEKHLA
XP_005843138.1	554065.XP_005843138.1	6.6e-259	712.0	KOG1558@1|root,KOG1558@2759|Eukaryota,38408@33090|Viridiplantae,34KQP@3041|Chlorophyta	3041|Chlorophyta	P	ZIP Zinc transporter	-	-	-	ko:K14709	-	-	-	-	ko00000,ko02000	2.A.5.1,2.A.5.3,2.A.5.6	-	-	Zip
XP_005843140.1	554065.XP_005843140.1	4.93e-212	585.0	COG0256@1|root,KOG0875@2759|Eukaryota,37I7K@33090|Viridiplantae,34GXD@3041|Chlorophyta	3041|Chlorophyta	J	ribosomal protein	-	-	-	ko:K02932	ko03010,map03010	M00177	-	-	br01610,ko00000,ko00001,ko00002,ko01009,ko03011	-	-	-	Ribosomal_L18_c,Ribosomal_L5e
XP_005843141.1	554065.XP_005843141.1	4.26e-222	612.0	28MJJ@1|root,2QU37@2759|Eukaryota,37NJB@33090|Viridiplantae,34HQS@3041|Chlorophyta	3041|Chlorophyta	S	isoform X1	-	-	-	-	-	-	-	-	-	-	-	-	-
XP_005843144.1	554065.XP_005843144.1	0.0	1149.0	COG2233@1|root,KOG1292@2759|Eukaryota,37HJV@33090|Viridiplantae,34J78@3041|Chlorophyta	3041|Chlorophyta	F	Permease family	-	-	-	ko:K14611	-	-	-	-	ko00000,ko02000	2.A.40.6	-	-	Xan_ur_permease
XP_005843145.1	554065.XP_005843145.1	0.0	932.0	COG0477@1|root,KOG2533@2759|Eukaryota,37SWN@33090|Viridiplantae,34HC8@3041|Chlorophyta	3041|Chlorophyta	G	Major Facilitator Superfamily	-	-	-	-	-	-	-	-	-	-	-	-	MFS_1
XP_005843148.1	554065.XP_005843148.1	6.94e-283	772.0	KOG0032@1|root,KOG0032@2759|Eukaryota,37ZPV@33090|Viridiplantae,34KPG@3041|Chlorophyta	3041|Chlorophyta	T	Belongs to the protein kinase superfamily	-	-	2.7.11.17	ko:K08794	ko04921,ko04925,map04921,map04925	-	-	-	ko00000,ko00001,ko01000,ko01001	-	-	-	Pkinase,cNMP_binding
XP_005843149.1	554065.XP_005843149.1	2.67e-273	747.0	KOG0032@1|root,KOG0032@2759|Eukaryota,37ZPV@33090|Viridiplantae,34KPG@3041|Chlorophyta	3041|Chlorophyta	T	Belongs to the protein kinase superfamily	-	-	2.7.11.17	ko:K08794	ko04921,ko04925,map04921,map04925	-	-	-	ko00000,ko00001,ko01000,ko01001	-	-	-	Pkinase,cNMP_binding
XP_005843151.1	554065.XP_005843151.1	0.0	1019.0	28K4A@1|root,2QSIU@2759|Eukaryota,37U4A@33090|Viridiplantae,34HM3@3041|Chlorophyta	3041|Chlorophyta	Z	Flagellar outer dynein arm-docking complex protein	ODA1	GO:0000226,GO:0001539,GO:0001578,GO:0003341,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005856,GO:0005858,GO:0005875,GO:0005929,GO:0005930,GO:0006928,GO:0006996,GO:0007010,GO:0007017,GO:0007018,GO:0008150,GO:0009987,GO:0015630,GO:0016043,GO:0022607,GO:0030030,GO:0030031,GO:0030286,GO:0032838,GO:0032991,GO:0034622,GO:0035082,GO:0036157,GO:0036158,GO:0040011,GO:0042995,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043933,GO:0044085,GO:0044422,GO:0044424,GO:0044430,GO:0044441,GO:0044444,GO:0044446,GO:0044447,GO:0044463,GO:0044464,GO:0044782,GO:0048870,GO:0051179,GO:0051674,GO:0060271,GO:0060285,GO:0060294,GO:0065003,GO:0070286,GO:0070925,GO:0071840,GO:0097014,GO:0099568,GO:0120025,GO:0120031,GO:0120036,GO:0120038,GO:1902494	-	-	-	-	-	-	-	-	-	-	-
XP_005843152.1	554065.XP_005843152.1	6.34e-103	297.0	KOG3414@1|root,KOG3414@2759|Eukaryota,37JE3@33090|Viridiplantae,34HIZ@3041|Chlorophyta	3041|Chlorophyta	AD	Mitosis protein DIM1	-	-	-	ko:K12859	ko03040,map03040	M00354	-	-	ko00000,ko00001,ko00002,ko03041	-	-	-	DIM1
XP_005843154.1	554065.XP_005843154.1	0.0	1196.0	COG0442@1|root,KOG4163@2759|Eukaryota,37QBN@33090|Viridiplantae,34H89@3041|Chlorophyta	2759|Eukaryota	J	Prolyl-tRNA synthetase, C-terminal	-	-	6.1.1.15	ko:K01881	ko00970,map00970	M00359,M00360	R03661	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	HGTP_anticodon,ProRS-C_1,tRNA-synt_2b
XP_005843155.1	554065.XP_005843155.1	1.08e-215	595.0	COG1024@1|root,KOG1679@2759|Eukaryota,37RGM@33090|Viridiplantae,34JTT@3041|Chlorophyta	3041|Chlorophyta	I	Belongs to the enoyl-CoA hydratase isomerase family	-	-	4.2.1.18	ko:K05607	ko00280,ko01100,map00280,map01100	M00036	R02085	RC02416	ko00000,ko00001,ko00002,ko01000	-	-	-	ECH_1
XP_005843156.1	554065.XP_005843156.1	0.0	1882.0	2CHNP@1|root,2QZBS@2759|Eukaryota,389WQ@33090|Viridiplantae,34N66@3041|Chlorophyta	3041|Chlorophyta	K	Enhancer of polycomb-like	-	-	-	-	-	-	-	-	-	-	-	-	EPL1
XP_005843157.1	554065.XP_005843157.1	7.44e-184	511.0	COG0740@1|root,KOG0840@2759|Eukaryota,37HJX@33090|Viridiplantae,34GQ1@3041|Chlorophyta	3041|Chlorophyta	O	ATP-dependent Clp protease, proteolytic subunit	-	-	3.4.21.92	ko:K01358	ko04112,ko04212,map04112,map04212	-	-	-	ko00000,ko00001,ko01000,ko01002	-	-	-	CLP_protease
XP_005843158.1	554065.XP_005843158.1	7.41e-102	296.0	COG5126@1|root,KOG0027@2759|Eukaryota,37K5B@33090|Viridiplantae,34JBQ@3041|Chlorophyta	3041|Chlorophyta	T	Calmodulin (CaM) is a calcium-binding protein expressed in all eukaryotic cells. It can bind to and regulate a number of different protein targets, thereby affecting many different cellular functions	-	-	-	ko:K02183	ko04014,ko04015,ko04016,ko04020,ko04022,ko04024,ko04070,ko04114,ko04218,ko04261,ko04270,ko04371,ko04626,ko04713,ko04720,ko04722,ko04728,ko04740,ko04744,ko04745,ko04750,ko04910,ko04912,ko04915,ko04916,ko04921,ko04922,ko04924,ko04925,ko04970,ko04971,ko05010,ko05031,ko05034,ko05133,ko05152,ko05167,ko05200,ko05214,ko05418,map04014,map04015,map04016,map04020,map04022,map04024,map04070,map04114,map04218,map04261,map04270,map04371,map04626,map04713,map04720,map04722,map04728,map04740,map04744,map04745,map04750,map04910,map04912,map04915,map04916,map04921,map04922,map04924,map04925,map04970,map04971,map05010,map05031,map05034,map05133,map05152,map05167,map05200,map05214,map05418	-	-	-	ko00000,ko00001,ko01009,ko03036,ko04131,ko04147	-	-	-	EF-hand_1,EF-hand_5
XP_005843159.1	554065.XP_005843159.1	0.0	1749.0	KOG2023@1|root,KOG2023@2759|Eukaryota,37MMU@33090|Viridiplantae,34H3V@3041|Chlorophyta	3041|Chlorophyta	UY	HEAT-like repeat	-	-	-	ko:K18752	-	-	-	-	ko00000,ko03009,ko03019	1.I.1	-	-	HEAT,HEAT_EZ,IBN_N
XP_005843161.1	554065.XP_005843161.1	0.0	1197.0	COG2376@1|root,KOG2426@2759|Eukaryota,37N3R@33090|Viridiplantae,34HF0@3041|Chlorophyta	3041|Chlorophyta	G	Dak2	-	-	2.7.1.28,2.7.1.29,4.6.1.15	ko:K00863	ko00051,ko00561,ko00680,ko01100,ko01120,ko01200,ko04622,map00051,map00561,map00680,map01100,map01120,map01200,map04622	M00344	R01011,R01059	RC00002,RC00017	ko00000,ko00001,ko00002,ko01000	-	-	-	Dak1,Dak2
XP_005843162.1	554065.XP_005843162.1	0.0	1091.0	2CM9G@1|root,2QPPD@2759|Eukaryota,37R8Z@33090|Viridiplantae,34N9D@3041|Chlorophyta	3041|Chlorophyta	S	Core-2/I-Branching enzyme	-	-	-	-	-	-	-	-	-	-	-	-	Branch
