#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
PSC69587.1	554065.XP_005846546.1	3.3e-74	243.0	2CPWC@1|root,2R2YK@2759|Eukaryota,3841R@33090|Viridiplantae,34MNK@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	CHZ
PSC69588.1	554065.XP_005846531.1	0.0	1392.0	COG0296@1|root,KOG0470@2759|Eukaryota,37JCE@33090|Viridiplantae,34J8X@3041|Chlorophyta	3041|Chlorophyta	G	Carbohydrate-binding module 48 (Isoamylase N-terminal domain)	ISA1	-	3.2.1.68	ko:K01214	ko00500,ko01100,ko01110,map00500,map01100,map01110	M00565	R09995,R11261	-	ko00000,ko00001,ko00002,ko01000	-	CBM48,GH13	-	Alpha-amylase,CBM_48
PSC69589.1	554065.XP_005846382.1	0.0	937.0	COG1249@1|root,KOG1335@2759|Eukaryota,37IJR@33090|Viridiplantae,34JZ3@3041|Chlorophyta	3041|Chlorophyta	C	Belongs to the class-I pyridine nucleotide-disulfide oxidoreductase family	-	-	1.8.1.4	ko:K00382	ko00010,ko00020,ko00260,ko00280,ko00620,ko00630,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00020,map00260,map00280,map00620,map00630,map00640,map01100,map01110,map01120,map01130,map01200	M00009,M00011,M00036,M00307,M00532	R00209,R01221,R01698,R03815,R07618,R08549	RC00004,RC00022,RC00583,RC02742,RC02833,RC02834	br01601,ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	Pyr_redox_2,Pyr_redox_dim
PSC69590.1	554065.XP_005846343.1	8.49e-101	342.0	COG5535@1|root,KOG2179@2759|Eukaryota,37Q33@33090|Viridiplantae,34HZG@3041|Chlorophyta	3041|Chlorophyta	L	Rad4 beta-hairpin domain 3	-	-	-	ko:K10838	ko03420,map03420	-	-	-	ko00000,ko00001,ko03400	-	-	-	BHD_1,BHD_2,BHD_3,Rad4
PSC69592.1	554065.XP_005846374.1	0.0	971.0	COG1164@1|root,2RSKJ@2759|Eukaryota,37TJ1@33090|Viridiplantae,34H78@3041|Chlorophyta	3041|Chlorophyta	O	Peptidase family M3	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_M3
PSC69593.1	3075.V5NED0	0.0	1117.0	COG0438@1|root,KOG0853@2759|Eukaryota,37S8W@33090|Viridiplantae,34K0R@3041|Chlorophyta	3041|Chlorophyta	M	Sucrose synthase	-	-	2.4.1.14	ko:K00696	ko00500,ko01100,map00500,map01100	-	R00766	RC00005,RC00028,RC02748	ko00000,ko00001,ko01000	-	GT4	-	Glycos_transf_1,Sucrose_synth
PSC69594.1	554065.XP_005846363.1	2.48e-164	501.0	COG3001@1|root,KOG3021@2759|Eukaryota,37MIU@33090|Viridiplantae,34HD1@3041|Chlorophyta	3041|Chlorophyta	G	Fructosamine kinase	-	-	2.7.1.172	ko:K15523	-	-	-	-	ko00000,ko01000	-	-	-	Fructosamin_kin
PSC69598.1	3075.A0A087SFJ4	1.25e-146	440.0	KOG1413@1|root,KOG1413@2759|Eukaryota,380SB@33090|Viridiplantae,34MFS@3041|Chlorophyta	3041|Chlorophyta	G	GNT-I family	-	-	2.4.1.101	ko:K00726	ko00510,ko00513,ko01100,map00510,map00513,map01100	-	R05983	-	ko00000,ko00001,ko01000,ko01003	-	GT13	-	GNT-I
PSC69600.1	554065.XP_005846539.1	1.95e-99	296.0	COG0500@1|root,KOG1269@2759|Eukaryota,37Y9B@33090|Viridiplantae,34KCX@3041|Chlorophyta	3041|Chlorophyta	I	Methyltransferase domain	-	-	-	-	-	-	-	-	-	-	-	-	Methyltransf_11
PSC69601.1	554065.XP_005843069.1	6.01e-135	397.0	2CBU2@1|root,2STIM@2759|Eukaryota,3813I@33090|Viridiplantae,34N4J@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
PSC69602.1	554065.XP_005846515.1	1.44e-130	382.0	KOG0594@1|root,KOG0594@2759|Eukaryota,37ZQJ@33090|Viridiplantae,34KMV@3041|Chlorophyta	3041|Chlorophyta	G	Protein tyrosine kinase	-	-	2.7.11.22	ko:K08817	-	-	-	-	ko00000,ko01000,ko01001	-	-	-	Pkinase
PSC69603.1	3067.XP_002957415.1	2.93e-139	422.0	COG1252@1|root,KOG2495@2759|Eukaryota,37M9Z@33090|Viridiplantae,34H46@3041|Chlorophyta	3041|Chlorophyta	C	Pyridine nucleotide-disulphide oxidoreductase	-	-	1.6.5.9	ko:K17872	-	-	-	-	ko00000,ko01000	-	-	-	Pyr_redox_2
PSC69604.1	554065.XP_005846346.1	0.0	1059.0	COG1131@1|root,KOG0061@2759|Eukaryota,37MGE@33090|Viridiplantae,34IZG@3041|Chlorophyta	3041|Chlorophyta	Q	ABC transporter	-	-	-	ko:K05681	ko01523,ko02010,ko04976,map01523,map02010,map04976	-	-	-	ko00000,ko00001,ko02000,ko04090,ko04147	3.A.1.204	-	-	ABC_tran
PSC69605.1	554065.XP_005846540.1	3.57e-245	678.0	KOG0660@1|root,KOG0660@2759|Eukaryota,37T7A@33090|Viridiplantae,34H0D@3041|Chlorophyta	3041|Chlorophyta	T	mitogen-activated protein kinase	-	-	2.7.11.24	ko:K19603	ko04657,map04657	-	-	-	ko00000,ko00001,ko01000,ko01001	-	-	-	Pkinase
PSC69607.1	554065.XP_005846340.1	3.39e-298	821.0	KOG0605@1|root,KOG0605@2759|Eukaryota,37KBQ@33090|Viridiplantae,34GXC@3041|Chlorophyta	3041|Chlorophyta	T	Serine threonine protein kinase 19	-	-	2.7.11.1	ko:K08790	-	-	-	-	ko00000,ko01000,ko01001	-	-	-	Pkinase,Pkinase_C
PSC69609.1	3075.A0A087SFH7	0.0	1238.0	COG1199@1|root,KOG1131@2759|Eukaryota,37KDD@33090|Viridiplantae,34JH5@3041|Chlorophyta	3041|Chlorophyta	L	HELICc2	-	-	3.6.4.12	ko:K10844	ko03022,ko03420,map03022,map03420	M00290	-	-	ko00000,ko00001,ko00002,ko01000,ko03021,ko03400	-	-	-	DEAD_2,HBB,Helicase_C_2,ResIII
PSC69612.1	554065.XP_005846389.1	7.39e-162	472.0	COG5144@1|root,KOG3471@2759|Eukaryota,37HWA@33090|Viridiplantae,34HW7@3041|Chlorophyta	3041|Chlorophyta	KL	Component of the core-TFIIH basal transcription factor involved in nucleotide excision repair (NER) of DNA	-	-	-	ko:K03144	ko03022,ko03420,ko05203,map03022,map03420,map05203	M00290	-	-	ko00000,ko00001,ko00002,ko03021,ko03400	-	-	-	Tfb2
PSC69613.1	554065.XP_005846389.1	5.39e-164	478.0	COG5144@1|root,KOG3471@2759|Eukaryota,37HWA@33090|Viridiplantae,34HW7@3041|Chlorophyta	3041|Chlorophyta	KL	Component of the core-TFIIH basal transcription factor involved in nucleotide excision repair (NER) of DNA	-	-	-	ko:K03144	ko03022,ko03420,ko05203,map03022,map03420,map05203	M00290	-	-	ko00000,ko00001,ko00002,ko03021,ko03400	-	-	-	Tfb2
PSC69615.1	554065.XP_005846369.1	2.41e-160	449.0	KOG0096@1|root,KOG0096@2759|Eukaryota,37P2W@33090|Viridiplantae,34GRF@3041|Chlorophyta	3041|Chlorophyta	U	GTP-binding protein involved in nucleocytoplasmic transport. Required for the import of protein into the nucleus and also for RNA export. Involved in chromatin condensation and control of cell cycle	-	-	-	ko:K07936	ko03008,ko03013,ko05166,ko05169,map03008,map03013,map05166,map05169	-	-	-	ko00000,ko00001,ko03009,ko03016,ko03019,ko03036,ko04031,ko04147	-	-	-	Ras
PSC69616.1	554065.XP_005846380.1	1.55e-89	276.0	COG0526@1|root,KOG1672@2759|Eukaryota,37X8B@33090|Viridiplantae,34IEJ@3041|Chlorophyta	3041|Chlorophyta	CO	queuosine biosynthetic process	-	-	-	-	-	-	-	-	-	-	-	-	Phosducin
PSC69617.1	554065.XP_005846375.1	8.44e-89	264.0	COG0233@1|root,KOG4759@2759|Eukaryota,37KRA@33090|Viridiplantae,34MTX@3041|Chlorophyta	3041|Chlorophyta	J	Ribosome recycling factor	-	-	-	ko:K02838	-	-	-	-	ko00000,ko03012	-	-	-	RRF
PSC69619.1	554065.XP_005846383.1	6.12e-74	248.0	2CRQ7@1|root,2R8RA@2759|Eukaryota,38272@33090|Viridiplantae,34NM1@3041|Chlorophyta	3041|Chlorophyta	Z	EF-hand domain pair	-	-	-	-	-	-	-	-	-	-	-	-	EF-hand_7,p25-alpha
PSC69620.1	554065.XP_005846344.1	1.84e-198	586.0	KOG2530@1|root,KOG2530@2759|Eukaryota,37RYJ@33090|Viridiplantae,34KIU@3041|Chlorophyta	3041|Chlorophyta	Z	Tubulin domain	-	-	-	-	-	-	-	-	-	-	-	-	Misat_Tub_SegII,Tubulin_3
PSC69621.1	554065.XP_005846544.1	2.85e-124	367.0	COG0313@1|root,2QQ7V@2759|Eukaryota,37MM3@33090|Viridiplantae,34HVD@3041|Chlorophyta	3041|Chlorophyta	H	Tetrapyrrole (Corrin/Porphyrin) Methylases	-	-	2.1.1.198	ko:K07056	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	TP_methylase
PSC69622.1	554065.XP_005846509.1	7.53e-224	630.0	COG0438@1|root,KOG1387@2759|Eukaryota,37JC7@33090|Viridiplantae,34HCT@3041|Chlorophyta	3041|Chlorophyta	M	ALG11 mannosyltransferase N-terminus	-	-	2.4.1.131	ko:K03844	ko00510,ko00513,ko01100,map00510,map00513,map01100	M00055	R06127,R06128	-	ko00000,ko00001,ko00002,ko01000,ko01003	-	GT4	-	ALG11_N,Glycos_transf_1
PSC69624.1	554065.XP_005847568.1	2.12e-293	811.0	COG0154@1|root,KOG1211@2759|Eukaryota,37Z41@33090|Viridiplantae,34K7G@3041|Chlorophyta	3041|Chlorophyta	J	Amidase	-	-	-	-	-	-	-	-	-	-	-	-	Amidase
PSC69625.1	554065.XP_005846361.1	3.02e-31	111.0	2CG4Q@1|root,2S3K4@2759|Eukaryota,37W2Q@33090|Viridiplantae,34MZP@3041|Chlorophyta	3041|Chlorophyta	S	Zinc-binding	-	-	-	-	-	-	-	-	-	-	-	-	zf-met2
PSC69626.1	554065.XP_005851395.1	0.0	959.0	28MHH@1|root,2QU12@2759|Eukaryota,37ZHS@33090|Viridiplantae,34JSC@3041|Chlorophyta	3041|Chlorophyta	S	Dynamin family	-	-	-	-	-	-	-	-	-	-	-	-	Dynamin_N
PSC69627.1	554065.XP_005847566.1	0.0	2026.0	COG4770@1|root,KOG0238@2759|Eukaryota,37YCK@33090|Viridiplantae,34K4D@3041|Chlorophyta	3041|Chlorophyta	EI	Pfam:AHS1	-	-	6.3.4.6	ko:K01941	ko00220,ko00791,ko01100,map00220,map00791,map01100	-	R00774	RC00378	ko00000,ko00001,ko01000	-	-	-	Biotin_carb_C,Biotin_carb_N,Biotin_lipoyl,CPSase_L_D2,CT_A_B,CT_C_D
PSC69628.1	554065.XP_005846370.1	0.0	914.0	KOG4322@1|root,KOG4322@2759|Eukaryota,37MD7@33090|Viridiplantae,34KUU@3041|Chlorophyta	3041|Chlorophyta	DO	Anaphase-promoting complex subunit 5	-	-	-	ko:K03352	ko04110,ko04111,ko04113,ko04114,ko04120,ko04657,ko04914,ko05166,map04110,map04111,map04113,map04114,map04120,map04657,map04914,map05166	M00389	-	-	ko00000,ko00001,ko00002,ko03036,ko04121	-	-	-	ANAPC5
PSC69629.1	248742.XP_005645091.1	2.35e-262	748.0	COG0591@1|root,KOG2348@2759|Eukaryota,37MCZ@33090|Viridiplantae,34GU8@3041|Chlorophyta	3041|Chlorophyta	E	Belongs to the sodium solute symporter (SSF) (TC 2.A.21) family	-	-	-	ko:K20989	-	-	-	-	ko00000,ko02000	2.A.21.6	-	-	SSF
PSC69630.1	554065.XP_005846533.1	1.42e-81	246.0	COG0456@1|root,KOG3139@2759|Eukaryota,37SFH@33090|Viridiplantae,34M14@3041|Chlorophyta	3041|Chlorophyta	S	Acetyltransferase (GNAT) domain	-	-	2.3.1.256	ko:K00670	-	-	-	-	ko00000,ko01000,ko04131	-	-	-	Acetyltransf_1
PSC69634.1	554065.XP_005846507.1	7.68e-251	701.0	COG1364@1|root,KOG2786@2759|Eukaryota,37JVM@33090|Viridiplantae,34GTA@3041|Chlorophyta	3041|Chlorophyta	E	Catalyzes two activities which are involved in the cyclic version of arginine biosynthesis the synthesis of acetylglutamate from glutamate and acetyl-CoA, and of ornithine by transacetylation between acetylornithine and glutamate	-	-	2.3.1.1,2.3.1.35	ko:K00620	ko00220,ko01100,ko01110,ko01130,ko01210,ko01230,map00220,map01100,map01110,map01130,map01210,map01230	M00028	R00259,R02282	RC00004,RC00064	ko00000,ko00001,ko00002,ko01000	-	-	-	ArgJ
PSC69635.1	554065.XP_005846522.1	4.01e-130	406.0	28WF6@1|root,2R379@2759|Eukaryota,3846V@33090|Viridiplantae,34NQP@3041|Chlorophyta	3041|Chlorophyta	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
PSC69639.1	554065.XP_005847738.1	7.72e-75	227.0	COG0154@1|root,KOG1211@2759|Eukaryota,380Y1@33090|Viridiplantae,34NV4@3041|Chlorophyta	3041|Chlorophyta	J	Allows the formation of correctly charged Gln-tRNA(Gln) through the transamidation of misacylated Glu-tRNA(Gln) in the mitochondria. The reaction takes place in the presence of glutamine and ATP through an activated gamma-phospho-Glu- tRNA(Gln)	-	-	-	-	-	-	-	-	-	-	-	-	-
PSC69640.1	554065.XP_005846542.1	0.0	1257.0	KOG4674@1|root,KOG4674@2759|Eukaryota,37S27@33090|Viridiplantae,34JUI@3041|Chlorophyta	3041|Chlorophyta	S	Nuclear-pore anchor	-	-	-	ko:K09291	ko03013,ko05200,ko05216,map03013,map05200,map05216	M00427	-	-	ko00000,ko00001,ko00002,ko03019	1.I.1	-	-	TPR_MLP1_2
PSC69642.1	296587.XP_002499876.1	3.8e-276	860.0	COG0553@1|root,COG2940@1|root,KOG1525@1|root,KOG0385@2759|Eukaryota,KOG1081@2759|Eukaryota,KOG1525@2759|Eukaryota,37Q2M@33090|Viridiplantae,34H9E@3041|Chlorophyta	3041|Chlorophyta	A	SNF2 family N-terminal domain	-	-	-	ko:K11654	-	-	-	-	ko00000,ko01000,ko03021,ko03036	-	-	-	Helicase_C,SNF2_N,zf-CW
PSC69646.1	554065.XP_005846550.1	9.7e-132	404.0	KOG2253@1|root,KOG2253@2759|Eukaryota,37J8S@33090|Viridiplantae,34KHD@3041|Chlorophyta	3041|Chlorophyta	A	RNA recognition motif	-	-	-	ko:K12822	ko03040,map03040	-	-	-	ko00000,ko00001,ko03041	-	-	-	PWI,RRM_1
PSC69648.1	554065.XP_005846337.1	0.0	1718.0	COG0124@1|root,KOG1035@2759|Eukaryota,37P2F@33090|Viridiplantae,34KDD@3041|Chlorophyta	3041|Chlorophyta	J	Protein tyrosine kinase	-	-	2.7.11.1	ko:K16196	ko04138,ko04140,ko04141,ko05160,ko05162,ko05164,ko05168,ko05169,map04138,map04140,map04141,map05160,map05162,map05164,map05168,map05169	-	-	-	ko00000,ko00001,ko01000,ko01001	-	-	-	HGTP_anticodon2,Pkinase,RWD,tRNA-synt_His
PSC69649.1	554065.XP_005846337.1	0.0	1719.0	COG0124@1|root,KOG1035@2759|Eukaryota,37P2F@33090|Viridiplantae,34KDD@3041|Chlorophyta	3041|Chlorophyta	J	Protein tyrosine kinase	-	-	2.7.11.1	ko:K16196	ko04138,ko04140,ko04141,ko05160,ko05162,ko05164,ko05168,ko05169,map04138,map04140,map04141,map05160,map05162,map05164,map05168,map05169	-	-	-	ko00000,ko00001,ko01000,ko01001	-	-	-	HGTP_anticodon2,Pkinase,RWD,tRNA-synt_His
PSC69651.1	554065.XP_005846334.1	5.8e-96	311.0	2C7U7@1|root,2QQ6J@2759|Eukaryota,37X6N@33090|Viridiplantae,34MN1@3041|Chlorophyta	3041|Chlorophyta	S	R3H-associated N-terminal domain	-	-	-	-	-	-	-	-	-	-	-	-	LRR_8,R3H,R3H-assoc
PSC69652.1	554065.XP_005846350.1	2.33e-62	203.0	KOG4557@1|root,KOG4557@2759|Eukaryota,37RGE@33090|Viridiplantae,34NJ4@3041|Chlorophyta	3041|Chlorophyta	L	Origin recognition complex subunit 6	-	-	-	ko:K02608	ko04110,ko04111,ko04113,map04110,map04111,map04113	M00284	-	-	ko00000,ko00001,ko00002,ko03032	-	-	-	-
PSC69656.1	554065.XP_005850995.1	5.46e-82	265.0	COG0515@1|root,KOG0192@2759|Eukaryota,380RC@33090|Viridiplantae,34MAD@3041|Chlorophyta	3041|Chlorophyta	T	Protein tyrosine kinase	-	-	2.7.11.1	ko:K08838	-	-	-	-	ko00000,ko01000,ko01001,ko04131	-	-	-	Pkinase,Pkinase_Tyr
PSC69658.1	554065.XP_005846547.1	4.12e-251	721.0	COG0661@1|root,KOG1235@2759|Eukaryota,37YT4@33090|Viridiplantae,34KBB@3041|Chlorophyta	3041|Chlorophyta	S	ABC1 family	-	-	-	-	-	-	-	-	-	-	-	-	ABC1
PSC69659.1	554065.XP_005846357.1	4.35e-161	452.0	2CMAT@1|root,2QPU1@2759|Eukaryota,37HF1@33090|Viridiplantae,34JJ6@3041|Chlorophyta	3041|Chlorophyta	P	The light-harvesting complex (LHC) functions as a light receptor, it captures and delivers excitation energy to photosystems with which it is closely associated	-	-	-	ko:K08912,ko:K08913	ko00196,ko01100,map00196,map01100	-	-	-	ko00000,ko00001,ko00194	-	-	-	Chloroa_b-bind
PSC69660.1	554065.XP_005848212.1	4.45e-40	140.0	28IK0@1|root,2QQWW@2759|Eukaryota,37MS2@33090|Viridiplantae,34M8B@3041|Chlorophyta	3041|Chlorophyta	S	Peptidyl-prolyl cis-trans	-	-	-	-	-	-	-	-	-	-	-	-	Pro_isomerase,ShK
PSC69661.1	554065.XP_005846377.1	3.49e-306	900.0	COG1132@1|root,KOG0058@2759|Eukaryota,38A2W@33090|Viridiplantae,34J38@3041|Chlorophyta	3041|Chlorophyta	Q	ABC transporter transmembrane region	-	-	-	ko:K05655,ko:K05657	ko02010,map02010	-	-	-	ko00000,ko00001,ko02000	3.A.1.201	-	-	ABC_membrane,ABC_tran
PSC69662.1	554065.XP_005846377.1	3.58e-306	900.0	COG1132@1|root,KOG0058@2759|Eukaryota,38A2W@33090|Viridiplantae,34J38@3041|Chlorophyta	3041|Chlorophyta	Q	ABC transporter transmembrane region	-	-	-	ko:K05655,ko:K05657	ko02010,map02010	-	-	-	ko00000,ko00001,ko02000	3.A.1.201	-	-	ABC_membrane,ABC_tran
PSC69663.1	554065.XP_005846373.1	0.0	1110.0	COG1960@1|root,KOG0136@2759|Eukaryota,37MIW@33090|Viridiplantae,34JC6@3041|Chlorophyta	3041|Chlorophyta	I	Belongs to the acyl-CoA oxidase family	-	-	1.3.3.6	ko:K00232	ko00071,ko00592,ko01040,ko01100,ko01110,ko01212,ko03320,ko04024,ko04146,map00071,map00592,map01040,map01100,map01110,map01212,map03320,map04024,map04146	M00087,M00113	R01175,R01279,R03777,R03857,R03990,R04751,R04754,R07888,R07892,R07896,R07934,R07950	RC00052,RC00076	ko00000,ko00001,ko00002,ko01000	-	-	-	ACOX,Acyl-CoA_dh_M,Acyl-CoA_ox_N
PSC69667.1	554065.XP_005846362.1	8.44e-116	347.0	COG1512@1|root,2QQ6F@2759|Eukaryota,37M4H@33090|Viridiplantae,34HUU@3041|Chlorophyta	3041|Chlorophyta	S	TPM domain	-	-	-	-	-	-	-	-	-	-	-	-	TPM_phosphatase
PSC69669.1	554065.XP_005846529.1	2.82e-40	138.0	2CXME@1|root,2RYDY@2759|Eukaryota,37U9B@33090|Viridiplantae,34MG4@3041|Chlorophyta	3041|Chlorophyta	Q	cytochrome	PETJ	-	-	ko:K08906	ko00195,map00195	-	-	-	ko00000,ko00001,ko00194	-	-	-	Cytochrome_CBB3
PSC69670.1	554065.XP_005849605.1	9.47e-133	404.0	2EJX2@1|root,2SPZ2@2759|Eukaryota,389VB@33090|Viridiplantae,34PF8@3041|Chlorophyta	3041|Chlorophyta	S	Belongs to the multi antimicrobial extrusion (MATE) (TC 2.A.66.1) family	-	-	-	-	-	-	-	-	-	-	-	-	MatE
PSC69671.1	3075.A0A087SFI5	3.4e-138	410.0	KOG2210@1|root,KOG2210@2759|Eukaryota,37YJ5@33090|Viridiplantae,34K3X@3041|Chlorophyta	3041|Chlorophyta	T	Oxysterol-binding protein	-	-	-	-	-	-	-	-	-	-	-	-	Oxysterol_BP
PSC69674.1	554065.XP_005846365.1	4.94e-191	563.0	KOG1334@1|root,KOG1334@2759|Eukaryota,37KS6@33090|Viridiplantae,34KIB@3041|Chlorophyta	3041|Chlorophyta	O	WD domain, G-beta repeat	-	-	-	ko:K11795,ko:K11804,ko:K11807	-	-	-	-	ko00000,ko04121	-	-	-	WD40
PSC69677.1	554065.XP_005846347.1	1.44e-69	222.0	KOG4363@1|root,KOG4363@2759|Eukaryota,3841I@33090|Viridiplantae,34MK3@3041|Chlorophyta	3041|Chlorophyta	S	Insulin-induced protein (INSIG)	-	-	-	-	-	-	-	-	-	-	-	-	INSIG
PSC69678.1	3075.A0A087SHA0	0.0	3237.0	COG5032@1|root,KOG0891@2759|Eukaryota,37JFK@33090|Viridiplantae,34GUD@3041|Chlorophyta	3041|Chlorophyta	L	Phosphatidylinositol kinase (PIK)-related kinases participate in meiotic and V(D)J recombination, chromosome maintenance and repair, cell cycle progression, and cell cycle checkpoints, and their dysfunction can result in a range of diseases, including immunodeficiency, neurological disorder and cancer. The catalytic kinase domain is highly homologuous to that of phosphatidylinositol 3- and 4-kinases. Nevertheless, members of the PIK-related family appear functionally distinct, as none of them has been shown to phosphorylate lipids, such as phosphatidylinositol	TOR	-	2.7.11.1	ko:K07203	ko01521,ko01522,ko04012,ko04066,ko04072,ko04136,ko04138,ko04139,ko04140,ko04150,ko04151,ko04152,ko04211,ko04212,ko04213,ko04218,ko04371,ko04630,ko04659,ko04714,ko04910,ko04919,ko04920,ko04930,ko04931,ko05165,ko05167,ko05200,ko05205,ko05206,ko05210,ko05212,ko05214,ko05215,ko05221,ko05224,ko05225,ko05226,ko05230,ko05231,map01521,map01522,map04012,map04066,map04072,map04136,map04138,map04139,map04140,map04150,map04151,map04152,map04211,map04212,map04213,map04218,map04371,map04630,map04659,map04714,map04910,map04919,map04920,map04930,map04931,map05165,map05167,map05200,map05205,map05206,map05210,map05212,map05214,map05215,map05221,map05224,map05225,map05226,map05230,map05231	-	-	-	ko00000,ko00001,ko01000,ko01001,ko04131	-	-	-	DUF3385,FAT,FATC,FRB_dom,PI3_PI4_kinase
PSC69679.1	554065.XP_005846521.1	2.04e-47	176.0	KOG3175@1|root,KOG3175@2759|Eukaryota,3847V@33090|Viridiplantae,34NVF@3041|Chlorophyta	3041|Chlorophyta	S	PPP4R2	-	-	-	ko:K15425	-	-	-	-	ko00000,ko01009,ko03400	-	-	-	PPP4R2
PSC69680.1	554065.XP_005846508.1	0.0	906.0	COG0152@1|root,KOG2835@2759|Eukaryota,37SAJ@33090|Viridiplantae,34HHW@3041|Chlorophyta	3041|Chlorophyta	F	AIR carboxylase	-	-	4.1.1.21	ko:K11808	ko00230,ko01100,ko01110,map00230,map01100,map01110	M00048	R04209	RC00590	ko00000,ko00001,ko00002,ko01000	-	-	-	AIRC,ATP-grasp
PSC69683.1	554065.XP_005846541.1	0.0	1306.0	COG1505@1|root,KOG2237@2759|Eukaryota,37N92@33090|Viridiplantae,34J5D@3041|Chlorophyta	3041|Chlorophyta	O	Prolyl oligopeptidase, N-terminal beta-propeller domain	-	-	3.4.21.26	ko:K01322	ko04614,map04614	-	-	-	ko00000,ko00001,ko01000,ko01002	-	-	-	Peptidase_S9,Peptidase_S9_N
PSC69684.1	554065.XP_005846372.1	4.76e-32	114.0	KOG3470@1|root,KOG3470@2759|Eukaryota,37WWN@33090|Viridiplantae,34ISQ@3041|Chlorophyta	3041|Chlorophyta	Z	Belongs to the TBCA family	-	-	-	ko:K17292	-	-	-	-	ko00000,ko04147,ko04812	-	-	-	TBCA
PSC69687.1	554065.XP_005846514.1	2.77e-141	403.0	COG1028@1|root,KOG0725@2759|Eukaryota,37IJQ@33090|Viridiplantae,34J8P@3041|Chlorophyta	3041|Chlorophyta	Q	Enoyl-(Acyl carrier protein) reductase	-	-	-	ko:K11147	ko00830,ko01100,ko04146,map00830,map01100,map04146	-	R08379,R08383	RC00649	ko00000,ko00001,ko01000	-	-	-	adh_short_C2
PSC69689.1	3055.EDP00494	5.41e-47	150.0	KOG3493@1|root,KOG3493@2759|Eukaryota,37VXX@33090|Viridiplantae,34MKW@3041|Chlorophyta	3041|Chlorophyta	O	Ubiquitin-like domain	-	-	-	ko:K13113	ko04212,map04212	-	-	-	ko00000,ko00001,ko03041	-	-	-	ubiquitin
PSC69690.1	554065.XP_005846351.1	5.52e-155	465.0	COG0514@1|root,KOG0351@2759|Eukaryota,37MM0@33090|Viridiplantae,34J27@3041|Chlorophyta	3041|Chlorophyta	A	helicase superfamily c-terminal domain	-	-	3.6.4.12	ko:K10901	ko03440,ko03460,map03440,map03460	M00295,M00414	-	-	ko00000,ko00001,ko00002,ko01000,ko03032,ko03400	-	-	-	DEAD,Helicase_C
PSC69693.1	554065.XP_005846545.1	6.77e-256	721.0	COG1293@1|root,2S3BZ@2759|Eukaryota,37P5B@33090|Viridiplantae,34H1X@3041|Chlorophyta	3041|Chlorophyta	K	Fibronectin-binding protein A N-terminus (FbpA)	-	-	-	-	-	-	-	-	-	-	-	-	DUF814,FbpA
PSC69695.1	554065.XP_005846384.1	5.35e-212	602.0	COG0022@1|root,KOG0524@2759|Eukaryota,37HH2@33090|Viridiplantae,34HAX@3041|Chlorophyta	3041|Chlorophyta	C	The pyruvate dehydrogenase complex catalyzes the overall conversion of pyruvate to acetyl-CoA and CO(2)	-	-	1.2.4.1	ko:K00162	ko00010,ko00020,ko00620,ko01100,ko01110,ko01120,ko01130,ko01200,ko04066,ko04922,ko05230,map00010,map00020,map00620,map01100,map01110,map01120,map01130,map01200,map04066,map04922,map05230	M00307	R00014,R00209,R01699,R03270	RC00004,RC00027,RC00627,RC02742,RC02744,RC02882	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	Biotin_lipoyl,Transket_pyr,Transketolase_C
PSC69698.1	554065.XP_005849382.1	9.96e-185	540.0	KOG3796@1|root,KOG3796@2759|Eukaryota,37Y7A@33090|Viridiplantae,34JH4@3041|Chlorophyta	3041|Chlorophyta	P	Belongs to the ammonium transporter (TC 2.A.49) family. Rh subfamily	-	-	-	ko:K06580	-	-	-	-	ko00000,ko02000,ko04090	1.A.11.4	-	-	Ammonium_transp
PSC69699.1	3055.EDO98774	6.87e-149	432.0	COG2421@1|root,2QRMK@2759|Eukaryota,37I7M@33090|Viridiplantae,34K1K@3041|Chlorophyta	3041|Chlorophyta	C	Acetamidase/Formamidase family	-	-	3.5.1.49	ko:K01455	ko00460,ko00630,ko00910,ko01200,map00460,map00630,map00910,map01200	-	R00524	RC02432,RC02810	ko00000,ko00001,ko01000	-	-	-	FmdA_AmdA
PSC69700.1	3055.EDO98774	8.53e-143	432.0	COG2421@1|root,2QRMK@2759|Eukaryota,37I7M@33090|Viridiplantae,34K1K@3041|Chlorophyta	3041|Chlorophyta	C	Acetamidase/Formamidase family	-	-	3.5.1.49	ko:K01455	ko00460,ko00630,ko00910,ko01200,map00460,map00630,map00910,map01200	-	R00524	RC02432,RC02810	ko00000,ko00001,ko01000	-	-	-	FmdA_AmdA
